title;realAgent;address;sqm;feature1;feature2;price;link;lon;lat;last_update
+1 MM Provision+ Erstbezug Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 1-03;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;45;2 Zimmer;Terrasse, Loggia, Garten;779,98;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-1-03-612774693/;16,411742;48,295431;15.10.34 02:41
+1 MM Provision+ Erstbezug Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 2-13;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;65;3 Zimmer;Loggia, Garten;1019,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-2-13-612774702/;16,411742;48,295431;16.10.34 02:41
+1 MM Provision+ Erstbezug Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 2-12;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;61;3 Zimmer;Terrasse, Loggia, Garten;999,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-2-12-612774706/;16,411742;48,295431;17.10.34 02:41
+1 MM Provision+ Erstbezug Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 2-10;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;44;2 Zimmer;Terrasse, Garten;729,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-2-10-612774712/;16,411742;48,295431;18.10.34 02:41
+1 MM Provision+ Erstbezug Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 2-08;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;69;2 Zimmer;Terrasse, Garten;1099,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-2-08-612774720/;16,411742;48,295431;19.10.34 02:41
+1 MM Provision+ Dachterrassenwohnung Erstbezug inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 1-29;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;57;3 Zimmer;Loggia, Garten;959,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-dachterrassenwohnung-erstbezug-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-1-29-612774725/;16,411742;48,295431;20.10.34 02:41
+1 MM Provision+ Dachterrassenwohnung Erstbezug inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 1-28;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;46;2 Zimmer;Terrasse, Garten;839,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-dachterrassenwohnung-erstbezug-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-1-28-612774729/;16,411742;48,295431;21.10.34 02:41
+1 MM Provision+ Erstbezug Dachterrassenwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 1-23;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;74;4 Zimmer;Terrasse, Loggia, Garten;1189,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-dachterrassenwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-1-23-612774730/;16,411742;48,295431;22.10.34 02:41
+1 MM Provision+ Erstbezug Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 1-21;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;59;3 Zimmer;Terrasse, Loggia, Garten;979,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-1-21-612774735/;16,411742;48,295431;23.10.34 02:41
+1 MM Provision+ Erstbezug Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 1-05;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;44;2 Zimmer;Terrasse, Loggia, Garten;849,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-1-05-612774739/;16,411742;48,295431;24.10.34 02:41
+1 MM Provision+ Erstbezug Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 2-21;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;56;2 Zimmer;Terrasse, Loggia, Garten;959,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-2-21-612774757/;16,411742;48,295431;25.10.34 02:41
+1 MM Provision+ Erstbezug Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 2-20;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;48;2 Zimmer;Terrasse, Loggia, Garten;779,98;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-2-20-612774761/;16,411742;48,295431;26.10.34 02:41
+1 MM Provision+ Erstbezug Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 1-01;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;65;3 Zimmer;Terrasse, Loggia, Garten;1099,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-1-01-612774775/;16,411742;48,295431;27.10.34 02:41
+1 MM Provision+ Erstbezug Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 1-08;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;69;2 Zimmer;Terrasse, Garten;1099,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-1-08-612774778/;16,411742;48,295431;28.10.34 02:41
+1 MM Provision+ Erstbezug 2-Zimmer-Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 3-16;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;52;2 Zimmer;Terrasse, Loggia, Garten;929,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-2-zimmer-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-3-16-612774789/;16,411742;48,295431;29.10.34 02:41
+1 MM Provision+ Erstbezug Gartenwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 3-08;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;69;2 Zimmer;Terrasse, Garten;1099,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-gartenwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-3-08-612774793/;16,411742;48,295431;30.10.34 02:41
+1 MM Provision+ Erstbezug Gartenwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 3-07;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;49;2 Zimmer;Terrasse, Loggia, Garten;930;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-gartenwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-3-07-612774799/;16,411742;48,295431;31.10.34 02:41
+1 MM Provision+ 2-Zimmer-Dachterrassenwohnung Erstbezug inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 2-32;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;44;2 Zimmer;Terrasse, Garten;809,98;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-2-zimmer-dachterrassenwohnung-erstbezug-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-2-32-612774804/;16,411742;48,295431;01.11.34 02:41
+1 MM Provision+ Erstbezug Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 2-11;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;55;2 Zimmer;Terrasse, Loggia, Garten;1019,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-2-11-612774805/;16,411742;48,295431;02.11.34 02:41
+1 MM Provision+ Erstbezug Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 2-06;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;44;2 Zimmer;Terrasse, Loggia, Garten;829,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-2-06-612774808/;16,411742;48,295431;03.11.34 02:41
+1 MM Provision+ Erstbezug Dachterrassenwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 1-25;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;62;3 Zimmer;Terrasse, Garten;1079,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-dachterrassenwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-1-25-612774812/;16,411742;48,295431;04.11.34 02:41
+1 MM Provision+ Erstbezug Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 1-14;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;52;2 Zimmer;Terrasse, Loggia, Garten;929,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-1-14-612774814/;16,411742;48,295431;05.11.34 02:41
+1 MM Provision+ Erstbezug 1-Zimmer-Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 3-34;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;32;1 Zimmer;Terrasse, Loggia, Garten;559,98;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-1-zimmer-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-3-34-612774825/;16,411742;48,295431;06.11.34 02:41
+1 MM Provision+ Erstbezug 2-Zimmer-Neubauwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 3-26;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;48;2 Zimmer;Terrasse, Garten;859,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-2-zimmer-neubauwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-3-26-612774828/;16,411742;48,295431;07.11.34 02:41
+1 MM Provision+ Erstbezug 3-Zimmer-Gartenwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 3-12;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;61;3 Zimmer;Terrasse, Loggia, Garten;989,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-3-zimmer-gartenwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-3-12-612774833/;16,411742;48,295431;08.11.34 02:41
+1 MM Provision+ Erstbezug Gartenwohnung inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 3-11;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;55;2 Zimmer;Terrasse, Loggia, Garten;979,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-erstbezug-gartenwohnung-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-3-11-612774836/;16,411742;48,295431;09.11.34 02:41
+1 MM Provision+ 1-Zimmer-Dachterrassenwohnung Erstbezug inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 2-34;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;32;1 Zimmer;Terrasse, Loggia, Garten;559,98;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-1-zimmer-dachterrassenwohnung-erstbezug-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-2-34-612774840/;16,411742;48,295431;10.11.34 02:41
+1 MM Provision+ 2-Zimmer-Dachterrassenwohnung Erstbezug inkl Markenküche mit Geschirrspüler, Außenfläche und Kellerabteil / EDI7 2-29;Haring Immobilien Treuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Edi-Finger-Straße 7b;44;2 Zimmer;Loggia, Garten;799,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-1-mm-provision-2-zimmer-dachterrassenwohnung-erstbezug-inkl-markenkueche-mit-geschirrspueler-aussenflaeche-und-kellerabteil-edi7-2-29-612774845/;16,411742;48,295431;11.11.34 02:41
WG-TAUGLICH! 3 ZIMMER-ALTBAUWOHNUNG! NÄHE BAHNHOF FLORISDSDORF (U6) u. HOSSPLATZ!;Realtip Immobilientreuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Bentheimstraße;75;3 Zimmer;3 Zimmer;898;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/wg-tauglich-3-zimmer-altbauwohnung-naehe-bahnhof-florisdsdorf-u6-u-hossplatz-626160843/;16,405813;48,254813;12.11.34 02:41
2-Zimmer-Wohnung - PROVISIONSFREI - Nahe Lainzer Tiergarten;Wogem GesmbH;1230 Wien, 23. Bezirk, Liesing, Knotzenbachgasse 1-3;58;2 Zimmer;2 Zimmer;646,71;/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/2-zimmer-wohnung-provisionsfrei-nahe-lainzer-tiergarten-583779372/;16,2869194;48,1467481;13.11.34 02:41
"Möblierte 2 Zi-Wohnung mit Loggia und Lift; provisionsfrei";Privat;1200 Wien, 20. Bezirk, Brigittenau, Aignerstraße 1;72;2 Zimmer;2 Zimmer;1080;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/moeblierte-2-zi-wohnung-mit-loggia-und-lift-provisionsfrei-635610565/;16,374129;48,2461462;14.11.34 02:41
Herrliche Familienwohnung nahe der Amerikanischen Schule!;Coricon Properties;1190 Wien, 19. Bezirk, Döbling, Salmannsdorferstrasse;156;6 Zimmer;Terrasse;2850;/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/herrliche-familienwohnung-nahe-der-amerikanischen-schule-635625087/;16,292219;48,254268;15.11.34 02:41
Sonnige Wohnung - Ideal für eine WG - Provisionsfrei;Privat;1100 Wien, 10. Bezirk, Favoriten, Waldgasse;57;2 Zimmer;2 Zimmer;750;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/sonnige-wohnung-ideal-fuer-eine-wg-provisionsfrei-635392766/;15,02391;48,769809;16.11.34 02:41
Wunderschöne 2 Zimmeraltbauwohnung in Prestige Bezirk;JP Immobilien;1010 Wien, 01. Bezirk, Innere Stadt, Schönlaterngasse 13;55;2 Zimmer;2 Zimmer;1299;/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/wunderschoene-2-zimmeraltbauwohnung-in-prestige-bezirk-621263311/;16,3784138;48,2094337;17.11.34 02:41
provisionsfreie Mietwohnung 1070 Wien, Kaiserstraße 63 - Nähe Neubaugasse, Nähe Mariahilfer Straße;Privat;1070 Wien, 07. Bezirk, Neubau, Kaiserstraße 63;46;2 Zimmer;2 Zimmer;915;/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/provisionsfreie-mietwohnung-1070-wien-kaiserstrasse-63-naehe-neubaugasse-naehe-mariahilfer-strasse-633581567/;16,3401077;48,2031484;18.11.34 02:41
großzügige 2-Zimmer Dachgeschosswohnung;s REAL - Wien;1020 Wien, 02. Bezirk, Leopoldstadt, Taborstraße 104;72;2 Zimmer;2 Zimmer;999,35;/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/grosszuegige-2-zimmer-dachgeschosswohnung-631817173/;16,38737155;48,2271455;19.11.34 02:41
schöne 2-Zimmerwohnung in Hofruhelage;s REAL - Wien;1020 Wien, 02. Bezirk, Leopoldstadt, Taborstraße 104;52;2 Zimmer;2 Zimmer;799,44;/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/schoene-2-zimmerwohnung-in-hofruhelage-631806139/;16,38737155;48,2271455;20.11.34 02:41
schöne 2-Zimmerwohnung in Hofruhelage;s REAL - Wien;1020 Wien, 02. Bezirk, Leopoldstadt, Taborstraße 104;52;2 Zimmer;2 Zimmer;799,44;/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/schoene-2-zimmerwohnung-in-hofruhelage-631806139/;16,38737155;48,2271455;21.11.34 02:41
Single-Hit mit 2 Terrassen ab sofort zu vermieten!;Hofer Realitäten GmbH;1100 Wien, 10. Bezirk, Favoriten, Oberlaaer Straße 225;45;2 Zimmer;Terrasse;690;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/single-hit-mit-2-terrassen-ab-sofort-zu-vermieten-379633970/;16,382489;48,143274;22.11.34 02:41
Dachgeschosstraum mit wunderschöner Dachterrasse;JP Immobilien;1060 Wien, 06. Bezirk, Mariahilf, Fillgradergasse 9;165;3 Zimmer;Terrasse, Dachterrasse;4490;/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/dachgeschosstraum-mit-wunderschoener-dachterrasse-604679398/;16,3582683;48,199564;23.11.34 02:41
ELEGANTE ALTBAUWOHNUNG MIT CHARME IM 6. BEZIRK NÄHE HAUS DES MEERES! - JETZT ANFRAGEN;teamneunzehn-Gruppe;1060 Wien, 06. Bezirk, Mariahilf, Gumpendorfer Straße 66;93;3 Zimmer;3 Zimmer;1363,34;/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/elegante-altbauwohnung-mit-charme-im-6-bezirk-naehe-haus-des-meeres-jetzt-anfragen-635618347/;16,3509781;48,1953284;24.11.34 02:41
ELEGANTE ALTBAUWOHNUNG MIT CHARME IM 6. BEZIRK NÄHE HAUS DES MEERES! - JETZT ANFRAGEN;teamneunzehn-Gruppe;1060 Wien, 06. Bezirk, Mariahilf, Gumpendorfer Straße 66;93;3 Zimmer;3 Zimmer;1363,34;/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/elegante-altbauwohnung-mit-charme-im-6-bezirk-naehe-haus-des-meeres-jetzt-anfragen-635618347/;16,3509781;48,1953284;25.11.34 02:41
Dachgeschoßwohnung nähe Belvedere inkl. Terrasse;Privat;1040 Wien, 04. Bezirk, Wieden, Argentinierstraße;80;2 Zimmer;Dachterrasse;1195;/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/dachgeschosswohnung-naehe-belvedere-inkl-terrasse-635617269/;16,376517;48,188681;26.11.34 02:41
NÄHE KARLSPLATZ! HOFSEITIGE GARCONNIERE!;Realtip Immobilientreuhand GmbH;1040 Wien, 04. Bezirk, Wieden, Argentinierstraße;31;1 Zimmer;Balkon, Loggia;580;/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/naehe-karlsplatz-hofseitige-garconniere-618831353/;16,376517;48,188681;27.11.34 02:41
Altbau Innen-Hof-Wohnung Hernals mit Parkplatz;Privat;1170 Wien, 17. Bezirk, Hernals, Hernalser Hauptstrasse 77;62;3 Zimmer;3 Zimmer;765,66;/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/altbau-innen-hof-wohnung-hernals-mit-parkplatz-635609861/;16,32946127;48,2179894;28.11.34 02:41
Wien - 1100 Wien - Ab Mai 2023 - Erstbezug - Neubau - Vormerkung ab jetzt möglich!;C&P Immobilien AG;1100 Wien, 10. Bezirk, Favoriten, Laxenburgerstraße 151 B;34;2 Zimmer;Balkon;570;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/wien-1100-wien-ab-mai-2023-erstbezug-neubau-vormerkung-ab-jetzt-moeglich-629772923/;16,368354;48,164356;29.11.34 02:41
Wien - 1100 Wien - Ab Mai 2023 - Erstbezug - Neubau - Vormerkung ab jetzt möglich!;C&P Immobilien AG;1100 Wien, 10. Bezirk, Favoriten, Laxenburgerstraße 151 B;34;2 Zimmer;Balkon;590;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/wien-1100-wien-ab-mai-2023-erstbezug-neubau-vormerkung-ab-jetzt-moeglich-629772924/;16,368354;48,164356;30.11.34 02:41
Wien - 1100 Wien - Ab Mai 2023 - Erstbezug - Neubau - Vormerkung ab jetzt möglich!;C&P Immobilien AG;1100 Wien, 10. Bezirk, Favoriten, Laxenburgerstraße 151 B;34;2 Zimmer;Balkon;570;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/wien-1100-wien-ab-mai-2023-erstbezug-neubau-vormerkung-ab-jetzt-moeglich-629772923/;16,368354;48,164356;01.12.34 02:41
Wien - 1100 Wien - Ab Mai 2023 - Erstbezug - Neubau - Vormerkung ab jetzt möglich!;C&P Immobilien AG;1100 Wien, 10. Bezirk, Favoriten, Laxenburgerstraße 151 B;34;2 Zimmer;Balkon;590;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/wien-1100-wien-ab-mai-2023-erstbezug-neubau-vormerkung-ab-jetzt-moeglich-629772924/;16,368354;48,164356;02.12.34 02:41
Wien - 1100 Wien - Ab Mai 2023 - Singlehit - Neubau - Erstbezug - Smarte Balkonwohnung;C&P Immobilien AG;1100 Wien, 10. Bezirk, Favoriten, Laxenburgerstraße 151 B;33;2 Zimmer;Balkon;569,9;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/wien-1100-wien-ab-mai-2023-singlehit-neubau-erstbezug-smarte-balkonwohnung-629772929/;16,368354;48,164356;03.12.34 02:41
Wien - 1100 Wien - Dachgeschoß - Fernblick - Balkon - Ab Mai 2023 - Erstbezug - Neubau;C&P Immobilien AG;1100 Wien, 10. Bezirk, Favoriten, Laxenburgerstraße 151 B;35;2 Zimmer;Balkon;640;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/wien-1100-wien-dachgeschoss-fernblick-balkon-ab-mai-2023-erstbezug-neubau-629772934/;16,368354;48,164356;04.12.34 02:41
schicke Dachgeschossmaisonette mit großer Terrasse in Toplage Modenapark;s REAL - Wien;1030 Wien, 03. Bezirk, Landstraße, Am Modenapark 3;114;3 Zimmer;Terrasse;1651,43;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/schicke-dachgeschossmaisonette-mit-grosser-terrasse-in-toplage-modenapark-594062595/;16,38305393;48,20022505;05.12.34 02:41
